directory,subdirectory,filename,speaker_id,session_id,utterance_id,transcription,recording_corrupt,comment_transcriptionist,length_sec,recording_id,recording_startpos_sec
zf2,zf2_06,zf2_06_021,zf2,6,21,iberia three five three zero descend flight level two nine zero ,0,,3.81656250,101_0276,3865.22053125
zf2,zf2_06,zf2_06_022,zf2,6,22,alitalia one five eight radar contact flight planned route ,0,,3.60809375,101_0277,3880.53278125
zf2,zf2_06,zf2_06_023,zf2,6,23,yeah follow flight planned route [UNKNOWN] radar contact ,0,,3.00675000,101_0278,3893.2100625
zf2,zf2_06,zf2_06_024,zf2,6,24,airfrans one five zero nine radar contact climb flight level three four zero proceed via trasadingen hochwald [NONSENSE] morok ,0,,7.95421875,101_0279,3900.7949375
zf2,zf2_06,zf2_06_025,zf2,6,25,lufthansa four seven zero three good morning radar contact maintain flight level three four zero proceed zurich east fusse ,0,,6.79443750,101_0280,3926.871
zf2,zf2_06,zf2_06_026,zf2,6,26,lufthansa four three nine zero contact milan one three four five two bye ,0,,4.28043750,101_0281,3938.35984375
zf2,zf2_06,zf2_06_027,zf2,6,27,lufthansa four four zero eight good morning radar contact proceed on heading of two one zero call you back with climb ,0,,5.99968750,101_0282,3955.77596875
zf2,zf2_06,zf2_06_028,zf2,6,28,[EMPTY] ,0,,0.13787500,101_0283,3968.378375
zf2,zf2_06,zf2_06_029,zf2,6,29,good afternoon @bama one five radar contact maintain level three three zero proceed zurich east resia ,0,,5.82165625,101_0284,3972.74625
zf2,zf2_06,zf2_06_030,zf2,6,30,airfrans one five zero nine contact ah radar on one three three four bye bye ,0,,6.47109375,101_0285,3981.4640625
zf2,zf2_06,zf2_06_031,zf2,6,31,lufthansa five three zero five heading zero one zero ,0,,3.38453125,101_0286,4011.7555
zf2,zf2_06,zf2_06_032,zf2,6,32,condor triple six good morning i'll call you back with climb clearance ,0,,3.87437500,101_0287,4062.30353125
zf2,zf2_06,zf2_06_033,zf2,6,33,condor six correction airfrans six eight nine good morning squawk five seven two one ,0,,4.50309375,101_0288,4078.46346875
zf2,zf2_06,zf2_06_034,zf2,6,34,condor triple six climb flight level two nine zero final level ,0,,3.92525000,101_0289,4091.299375
zf2,zf2_06,zf2_06_035,zf2,6,35,balkan four three one contact reims on one three four four bye ,0,,4.35215625,101_0290,4100.4773125
zf2,zf2_06,zf2_06_036,zf2,6,36,and condor triple six now you're recleared three three zero as cruising level ,0,,3.79275000,101_0291,4110.1608125
zf2,zf2_06,zf2_06_037,zf2,6,37,[EMPTY] ,0,,0.23600000,101_0292,4118.93921875
zf2,zf2_06,zf2_06_038,zf2,6,38,lufthansa four four zero eight climb flight level three one zero initially ,0,,4.01393750,101_0293,4122.89
zf2,zf2_06,zf2_06_039,zf2,6,39,lufthansa four seven zero three descend flight level two nine zero ,0,,4.01750000,101_0294,4150.79425
zf2,zf2_06,zf2_06_040,zf2,6,40,lufthansa five three zero five own navigation tango ,0,,3.49490625,101_0295,4166.739
zf2,zf2_06,zf2_06_041,zf2,6,41,~k ~l ~m three four six direct karlsruhe ,0,,2.68018750,101_0296,4179.10021875
zf2,zf2_06,zf2_06_042,zf2,6,42,good afternoon japan air four one nine radar contact descend flight level two five zero ,0,,4.88812500,101_0297,4195.35675
zf2,zf2_06,zf2_06_043,zf2,6,43,airfrans six eight nine now radar contact proceed via albix hochwald morok ,0,,4.88925000,101_0298,4205.92959375
zf2,zf2_06,zf2_06_044,zf2,6,44,good afternoon speedway three three five two radar contact proceed zurich east fusse ,0,,4.70206250,101_0299,4223.25525
zf2,zf2_06,zf2_06_045,zf2,6,45,alitalia one five eight direct luxeuil ,0,,2.94056250,101_0300,4262.6250625
zf2,zf2_06,zf2_06_046,zf2,6,46,lufthansa five three zero five contact rhein control on one three two decimal four bye bye ,0,,5.02193750,101_0301,4272.027
zf2,zf2_06,zf2_06_047,zf2,6,47,iberia three five three zero contact milan one three four five two bye bye ,0,,4.39096875,101_0302,4283.22040625
zf2,zf2_06,zf2_06_048,zf2,6,48,alitalia six four seven four contact rhein control one two zero nine two bye bye ,0,,4.99753125,101_0303,4291.9105625
zf2,zf2_06,zf2_06_049,zf2,6,49,lufthansa four four zero eight climb flight level three three zero ,0,,3.77443750,101_0304,4301.38103125
zf2,zf2_06,zf2_06_050,zf2,6,50,~k ~l ~m three four six contact ah rhein control on ah one two zero decimal nine two bye bye ,0,,6.03187500,101_0305,4311.26159375
zf2,zf2_06,zf2_06_051,zf2,6,51,condor triple six contact geneva on ah one three three one five bye bye ,0,,4.82559375,101_0306,4343.2499375
zf2,zf2_06,zf2_06_052,zf2,6,52,tarom seven five three four good afternoon radar contact proceed zurich east fusse ,0,,5.63918750,101_0307,4368.65303125
zf2,zf2_06,zf2_06_053,zf2,6,53,japan air four one nine contact milan one three four five two bye ,0,,4.36018750,101_0308,4423.8096875
zf2,zf2_06,zf2_06_054,zf2,6,54,airfrans zero zero nine november good morning squawk two seven four four ,0,,4.27600000,101_0309,4445.9681875
zf2,zf2_06,zf2_06_055,zf2,6,55,speedway three three five two descend flight level two nine zero ,0,,4.20981250,101_0310,4457.20271875
zf2,zf2_06,zf2_06_056,zf2,6,56,good morning ~l ~t ~u one six zero two radar contact climb initially flight level two nine zero ,0,,5.16015625,101_0311,4482.3689375
zf2,zf2_06,zf2_06_057,zf2,6,57,lufthansa four four zero eight direct st prex ,0,,3.33518750,101_0312,4491.33021875
zf2,zf2_06,zf2_06_058,zf2,6,58,airfrans zero zero nine november radar contact proceed via trasadingen hochwald morok ,0,,5.47462500,101_0313,4498.550625
zf2,zf2_06,zf2_06_059,zf2,6,59,airfrans two six two one good morning squawk two seven seven three ,0,,4.47150000,101_0314,4514.345625
zf2,zf2_06,zf2_06_060,zf2,6,60,airfrans six eight nine proceed direct hochwald morok ,0,,3.90978125,101_0315,4523.617375
zf2,zf2_06,zf2_06_061,zf2,6,61,french line nine one six five contact milan one three four five two bye bye ,0,,5.34581250,101_0316,4534.01028125
zf2,zf2_06,zf2_06_062,zf2,6,62,alitalia one five zero good afternoon squawk two seven four five ,0,,4.05837500,101_0317,4557.13565625
zf2,zf2_06,zf2_06_063,zf2,6,63,airfrans two six two one radar contact proceed direct hochwald morok ,0,,5.29384375,101_0318,4567.93925
zf2,zf2_06,zf2_06_064,zf2,6,64,lufthansa four four zero eight contact geneva one three three one five bye bye ,0,,4.73509375,101_0319,4611.8254375
zf2,zf2_06,zf2_06_065,zf2,6,65,lufthansa four seven zero three contact milan one three four five two bye bye ,0,,4.62034375,101_0320,4624.93159375
zf2,zf2_06,zf2_06_066,zf2,6,66,alitalia one five zero radar contact proceed trasadingen karlsruhe ,0,,4.27281250,101_0321,4638.18184375
zf2,zf2_06,zf2_06_067,zf2,6,67,[EMPTY] ,0,,0.10043750,101_0322,4740.82178125
zf2,zf2_06,zf2_06_068,zf2,6,68,~l ~t ~u one six zero two contact geneva one three three one five bye ,0,,4.48331250,101_0323,4741.88865625
zf2,zf2_06,zf2_06_069,zf2,6,69,alitalia one five eight contact reims one three four four bye ,0,,3.63059375,101_0324,4753.2981875
zf2,zf2_06,zf2_06_070,zf2,6,70,good afternoon lufthansa three six zero four radar contact maintain three one zero final level trasadingen saronno ,0,,8.03900000,101_0325,4772.69325
zf2,zf2_06,zf2_06_071,zf2,6,71,and lufthansa three six zero four now you're recleared three three zero to be final level then ,0,,5.09018750,101_0326,4811.89996875
zf2,zf2_06,zf2_06_072,zf2,6,72,[EMPTY] ,0,,0.36546875,101_0327,4822.0790625
zf2,zf2_06,zf2_06_073,zf2,6,73,@bama one five contact milan one three four decimal five two bye bye ,0,,3.86093750,101_0328,4824.063875
zf2,zf2_06,zf2_06_074,zf2,6,74,good afternoon condor six zero seven radar contact proceed via willisau trasadingen tango ,0,,5.62021875,101_0329,4838.78728125
zf2,zf2_06,zf2_06_075,zf2,6,75,good afternoon spar eight nine squawk two seven seven four ,0,,3.82284375,101_0330,4853.267125
zf2,zf2_06,zf2_06_076,zf2,6,76,spar eight nine radar contact fly heading of two five five ,0,,4.04990625,101_0331,4883.61590625
zf2,zf2_06,zf2_06_077,zf2,6,77,that's correct spar eight nine further climb clearance contact radar one three three decimal four and state your heading to radar bye bye ,0,,6.38062500,101_0332,4892.21153125
zf2,zf2_06,zf2_06_078,zf2,6,78,airfrans six eight nine contact reims one three four decimal four bye ,0,,4.69771875,101_0333,4910.953
zf2,zf2_06,zf2_06_079,zf2,6,79,[EMPTY] ,0,,0.23815625,101_0334,4920.98025
zf2,zf2_06,zf2_06_080,zf2,6,80,speedway three three five two contact milan one three four five two bye ,0,,4.12862500,101_0335,4921.3639375
zf2,zf2_06,zf2_06_081,zf2,6,81,tarom seven five three four also milan one three four five two bye ,0,,4.32831250,101_0336,4929.86015625
zf2,zf2_06,zf2_06_082,zf2,6,82,airfrans zero zero nine november contact reims one three four four bye bye ,0,,4.09743750,101_0337,5028.43309375
zf2,zf2_06,zf2_06_083,zf2,6,83,airfrans two six two one contact reims one three four four bye bye ,0,,4.11246875,101_0338,5037.19803125
zf2,zf2_06,zf2_06_084,zf2,6,84,good afternoon airlink one three radar contact proceed trasadingen zurich east fusse ,0,,4.97596875,101_0339,5118.08990625
zf2,zf2_06,zf2_06_085,zf2,6,85,air malta four five zero good afternoon squawk seven five three four ,0,,4.08725000,101_0340,5180.95009375
zf2,zf2_06,zf2_06_086,zf2,6,86,delta foxtrot sierra good afternoon radar contact ,0,,3.66303125,101_0341,5198.67265625
zf2,zf2_06,zf2_06_087,zf2,6,87,good afternoon delta fox sierra radar contact correction india oscar kilo radar contact proceed trasadingen saronno climb flight level three three zero ,0,,10.26625000,101_0342,5215.83665625
zf2,zf2_06,zf2_06_088,zf2,6,88,air malta four five zero radar contact ageri zurich east nelli ,0,,4.67828125,101_0343,5235.2181875
zf2,zf2_06,zf2_06_089,zf2,6,89,delta foxtrot sierra turn right heading of two one zero ,0,,3.74178125,101_0344,5252.96284375
zf2,zf2_06,zf2_06_090,zf2,6,90,alitalia one five zero contact rhein control one two zero decimal nine two bye bye ,0,,4.62775000,101_0345,5301.56796875
zf2,zf2_06,zf2_06_091,zf2,6,91,condor six zero seven contact rhein control one three two decimal four bye bye ,0,,4.01421875,101_0346,5312.05446875
zf2,zf2_06,zf2_06_092,zf2,6,92,air berlin five two six one good morning radar contact maintain flight level three three zero trasadingen st prex ,0,,6.60831250,101_0347,5327.67228125
zf2,zf2_06,zf2_06_093,zf2,6,93,french air force four four one zero good afternoon i'll call you back with descent in ten miles ,0,,4.72440625,101_0348,5344.71025
zf2,zf2_06,zf2_06_094,zf2,6,94,french air force four four one zero descend flight level three four zero ,0,,3.90743750,101_0349,5458.9294375
zf2,zf2_06,zf2_06_095,zf2,6,95,air berlin five two six one direct st prex ,0,,2.89746875,101_0350,5468.91240625
zf2,zf2_06,zf2_06_096,zf2,6,96,lauda one zero nine ,0,,1.61971875,101_0351,5487.403125
zf2,zf2_06,zf2_06_097,zf2,6,97,india oscar kilo climb flight level three four zero ,0,,3.84887500,101_0352,5495.54875
zf2,zf2_06,zf2_06_098,zf2,6,98,india oscar kilo roger further climb contact radar one three three decimal four bye bye ,0,,4.40990625,101_0353,5503.09690625
zf2,zf2_06,zf2_06_099,zf2,6,99,lufthansa three five five zero good morning radar contact maintain level three one zero trasadingen canne ,0,,6.15781250,101_0354,5519.553625
zf2,zf2_06,zf2_06_100,zf2,6,100,portugalia five four three ,0,,2.22140625,101_0355,5533.61240625
zf2,zf2_06,zf2_06_101,zf2,6,101,portugalia five four three roger radar contact climb flight level three three zero ,0,,4.43481250,101_0356,5543.69134375
zf2,zf2_06,zf2_06_102,zf2,6,102,good afternoon aero lloyd five three three radar contact maintain flight level three four zero proceed via willisau trasadingen nelli ,0,,7.94175000,101_0357,5570.23421875
zf2,zf2_06,zf2_06_103,zf2,6,103,french air force four four one zero heading of ah zero nine zero ,0,,4.19353125,101_0358,5581.43859375
zf2,zf2_06,zf2_06_104,zf2,6,104,[EMPTY] ,0,,0.32984375,101_0359,5591.81509375
zf2,zf2_06,zf2_06_105,zf2,6,105,lauda one zero nine from zurich ,0,,2.21121875,101_0360,5592.65134375
zf2,zf2_06,zf2_06_106,zf2,6,106,confirm ,0,,2.59209375,101_0361,5610.71628125
zf2,zf2_06,zf2_06_107,zf2,6,107,alitalia four one six ah roger squawk seven five three three ,0,,3.78956250,101_0362,5614.77065625
zf2,zf2_06,zf2_06_108,zf2,6,108,alitalia four zero four good morning squawk seven five three two ,0,,3.97293750,101_0363,5629.35246875
zf2,zf2_06,zf2_06_109,zf2,6,109,lauda one zero nine from zurich if you read squawk ident ,0,,3.14368750,101_0364,5640.6294375
zf2,zf2_06,zf2_06_110,zf2,6,110,okay ,0,,0.53990625,101_0365,5649.4279375
zf2,zf2_06,zf2_06_111,zf2,6,111,<OT> do you have tunis air four eight zero two </OT> ,0,,2.29909375,101_0366,5650.36628125
zf2,zf2_06,zf2_06_112,zf2,6,112,roger tunis air four eight zero two squawk two seven five one and turn right by ten degrees ,0,,5.75596875,101_0367,5658.02134375
zf2,zf2_06,zf2_06_113,zf2,6,113,alitalia four one six ah radar contact turn right by one five degrees ,0,,4.54128125,101_0368,5672.7115
zf2,zf2_06,zf2_06_114,zf2,6,114,alitalia four one six ,0,,1.92450000,101_0369,5681.3286875
zf2,zf2_06,zf2_06_115,zf2,6,115,and alitalia four zero four radar contact right turn ten degrees ,0,,3.97737500,101_0370,5687.74125
zf2,zf2_06,zf2_06_116,zf2,6,116,lufthansa three six zero four contact milan one three four five two bye ,0,,4.27731250,101_0371,5697.54965625
zf2,zf2_06,zf2_06_117,zf2,6,117,air malta one zero four good afternoon squawk five seven three zero ,0,,3.83231250,101_0372,5713.9085625
zf2,zf2_06,zf2_06_118,zf2,6,118,cross air five one eight good afternoon radar contact i'll call you back with further climb ,0,,4.38806250,101_0373,5730.98634375
zf2,zf2_06,zf2_06_119,zf2,6,119,portugalia five four three geneva one three three one five bye ,0,,3.70906250,101_0374,5736.76571875
zf2,zf2_06,zf2_06_120,zf2,6,120,french air force four four one zero descend flight level two nine zero ,0,,3.82778125,101_0375,5744.77809375
zf2,zf2_06,zf2_06_121,zf2,6,121,<OT> do you still have ah you don't have the lauda one zero nine yet </OT> ,0,,3.19359375,101_0376,5753.7740625
zf2,zf2_06,zf2_06_122,zf2,6,122,<OT> okay do you have the ~i ~f ~o two two bravo </OT> ,0,,2.29371875,101_0377,5758.20946875
zf2,zf2_06,zf2_06_123,zf2,6,123,~i ~f ~o two two bravo roger squawk seven five three five ,0,,3.44596875,101_0378,5763.848125
zf2,zf2_06,zf2_06_124,zf2,6,124,alitalia four one six climb flight level three zero zero ,0,,4.20265625,101_0379,5773.12425
zf2,zf2_06,zf2_06_125,zf2,6,125,airfrans six seven zero good afternoon i'll call you back with lower ,0,,3.15953125,101_0380,5787.882875
zf2,zf2_06,zf2_06_126,zf2,6,126,alitalia three two four good afternoon squawk five seven four seven ,0,,4.03521875,101_0381,5798.80025
zf2,zf2_06,zf2_06_127,zf2,6,127,tunis air four eight zero two direct karlsruhe ,0,,2.74434375,101_0382,5806.70515625
zf2,zf2_06,zf2_06_128,zf2,6,128,tunis air four eight zero two direct karlsruhe ,0,,2.68371875,101_0383,5814.56809375
zf2,zf2_06,zf2_06_129,zf2,6,129,~i ~f ~o two two bravo radar contact your heading ,0,,4.24978125,101_0384,5821.750875
zf2,zf2_06,zf2_06_130,zf2,6,130,~i ~f ~o two two bravo roger turn left heading of two five five ,0,,3.56150000,101_0385,5831.471625
zf2,zf2_06,zf2_06_131,zf2,6,131,delta foxtrot sierra climb flight level three one zero ,0,,3.17215625,101_0386,5841.27640625
zf2,zf2_06,zf2_06_132,zf2,6,132,sata nine six zero one good afternoon squawk two seven six four ,0,,3.68762500,101_0387,5856.253375
zf2,zf2_06,zf2_06_133,zf2,6,133,lauda one oh nine good afternoon squawk two seven four six inbound luxeuil ,0,,4.19243750,101_0388,5872.702625
zf2,zf2_06,zf2_06_134,zf2,6,134,aero lloyd five three three fly heading of ah zero three five ,0,,4.74465625,101_0389,5882.6999375
zf2,zf2_06,zf2_06_135,zf2,6,135,aero lloyd five three three fly heading zero three five ,0,,3.11196875,101_0390,5892.1245
zf2,zf2_06,zf2_06_136,zf2,6,136,the aero lloyd five three three ,0,,2.03625000,101_0391,5900.52653125
zf2,zf2_06,zf2_06_137,zf2,6,137,fly heading of zero three five ,0,,1.99015625,101_0392,5916.798
zf2,zf2_06,zf2_06_138,zf2,6,138,french air force four four one zero inbound fusse contact milan one three four five two ,0,,4.57943750,101_0393,5921.93228125
zf2,zf2_06,zf2_06_139,zf2,6,139,[EMPTY] ,0,,0.38425000,101_0394,5932.056375
zf2,zf2_06,zf2_06_140,zf2,6,140,alitalia four one six inbound zurich east nelli ,0,,3.32043750,101_0395,5936.931625
zf2,zf2_06,zf2_06_141,zf2,6,141,air malta four five zero contact rhein control one three two decimal four ,0,,4.07040625,101_0396,5943.96565625
zf2,zf2_06,zf2_06_142,zf2,6,142,air malta four ,0,,1.01887500,101_0397,5950.93025
zf2,zf2_06,zf2_06_143,zf2,6,143,yeah air malta four five zero rhein control one three two decimal four ,0,,3.95959375,101_0398,5952.4599375
zf2,zf2_06,zf2_06_144,zf2,6,144,bye bye ,0,,0.45593750,101_0399,5960.23746875
zf2,zf2_06,zf2_06_145,zf2,6,145,sata nine six zero one proceed via heading of ah two five five ,0,,7.17821875,101_0400,5962.125375
zf2,zf2_06,zf2_06_146,zf2,6,146,alitalia four zero four proceed inbound zurich east nelli ,0,,4.45962500,101_0401,5974.61965625
zf2,zf2_06,zf2_06_147,zf2,6,147,airlink one three contact milan one three four five two bye ,0,,4.96312500,101_0402,5982.26665625
zf2,zf2_06,zf2_06_148,zf2,6,148,sata nine six zero one climb flight level three five zero ,0,,3.28331250,101_0403,5992.676625
zf2,zf2_06,zf2_06_149,zf2,6,149,airfrans six seven zero descend flight level two five zero ,0,,3.37243750,101_0404,5999.671
zf2,zf2_06,zf2_06_150,zf2,6,150,cross air five one eight climb flight level three zero zero ,0,,2.89656250,101_0405,6008.63475
zf2,zf2_06,zf2_06_151,zf2,6,151,aero lloyd five three three continue left turn heading of zero two zero ,0,,3.56040625,101_0406,6015.17384375
zf2,zf2_06,zf2_06_152,zf2,6,152,[EMPTY] ,0,,0.18268750,101_0407,6025.13215625
zf2,zf2_06,zf2_06_153,zf2,6,153,air berlin five two six one contact geneva on one three three one five bye bye ,0,,4.86375000,101_0408,6025.9164375
zf2,zf2_06,zf2_06_154,zf2,6,154,delta foxtrot sierra climb flight level three three zero st prex ,0,,3.88900000,101_0409,6036.80028125
zf2,zf2_06,zf2_06_155,zf2,6,155,roger maintain three one zero then ,0,,2.29956250,101_0410,6046.96134375
zf2,zf2_06,zf2_06_156,zf2,6,156,lufthansa five five zero four good afternoon radar contact trasadingen fribourg ,0,,5.09156250,101_0411,6060.12678125
zf2,zf2_06,zf2_06_157,zf2,6,157,aero lloyd five three three continue left turn heading of zero one zero ,0,,3.82115625,101_0412,6068.6694375
zf2,zf2_06,zf2_06_158,zf2,6,158,airfrans six four seven good afternoon squawk five seven two seven ,0,,3.73846875,101_0413,6084.827125
zf2,zf2_06,zf2_06_159,zf2,6,159,aero lloyd five three three heading due north ,0,,2.38768750,101_0414,6093.3918125
zf2,zf2_06,zf2_06_160,zf2,6,160,sata nine six zero one contact radar one three three decimal four and state your heading to radar ,0,,5.25287500,101_0415,6100.70803125
zf2,zf2_06,zf2_06_161,zf2,6,161,[EMPTY] ,0,,0.25059375,101_0416,6110.24375
zf2,zf2_06,zf2_06_162,zf2,6,162,lauda one zero nine contact reims on one three four four bye ,0,,3.75240625,101_0417,6110.93565625
zf2,zf2_06,zf2_06_163,zf2,6,163,tunis air four eight zero two contact now rhein control one two zero nine two bye ,0,,4.69034375,101_0418,6119.34978125
zf2,zf2_06,zf2_06_164,zf2,6,164,alitalia three two four continue inbound heading of ah three four zero ,0,,8.85471875,101_0419,6128.98928125
zf2,zf2_06,zf2_06_165,zf2,6,165,golf juliett india roger radar contact descend clearance will be twenty five miles ,0,,4.11878125,101_0420,6148.477125
zf2,zf2_06,zf2_06_166,zf2,6,166,airfrans six seven zero contact milan on one three four five two bye ,0,,4.71275000,101_0421,6154.9129375
zf2,zf2_06,zf2_06_167,zf2,6,167,~i ~f ~o two two bravo resume own navigation direct luxeuil ,0,,4.00993750,101_0422,6164.39465625
zf2,zf2_06,zf2_06_168,zf2,6,168,aero lloyd five three three direct nelli contact rhein control one three two decimal four ,0,,4.56981250,101_0423,6171.76678125
zf2,zf2_06,zf2_06_169,zf2,6,169,[FRAGMENT] ,0,,0.21325000,101_0424,6182.30803125
zf2,zf2_06,zf2_06_170,zf2,6,170,alitalia four one six contact rhein control one three two decimal four bye bye ,0,,4.51090625,101_0425,6183.08603125
zf2,zf2_06,zf2_06_171,zf2,6,171,bye bye ,0,,0.44384375,101_0426,6192.543625
zf2,zf2_06,zf2_06_172,zf2,6,172,good afternoon lufthansa five five zero four descend flight level two five zero on radar heading of two five five ,0,,5.71309375,101_0427,6199.07175
zf2,zf2_06,zf2_06_173,zf2,6,173,[EMPTY] ,0,,1.08675000,101_0428,6212.67578125
zf2,zf2_06,zf2_06_174,zf2,6,174,[EMPTY] ,0,,0.63037500,101_0429,6214.0073125
zf2,zf2_06,zf2_06_175,zf2,6,175,merair six nine five two good afternoon radar contact trasadingen saronno ,0,,4.41528125,101_0430,6224.1235625
zf2,zf2_06,zf2_06_176,zf2,6,176,lufthansa three five five zero descend flight level two five zero ,0,,3.60728125,101_0431,6235.55540625
zf2,zf2_06,zf2_06_177,zf2,6,177,alitalia three two four hochwald morok ,0,,3.19318750,101_0432,6242.34675
zf2,zf2_06,zf2_06_178,zf2,6,178,good afternoon airfrans six eight zero radar contact call you back with lower in ten miles ,0,,4.74843750,101_0433,6257.2850625
zf2,zf2_06,zf2_06_179,zf2,6,179,roger ,0,,0.49675000,101_0434,6265.57628125
zf2,zf2_06,zf2_06_180,zf2,6,180,~i ~f ~o two two bravo contact reims on one three four four bye ,0,,3.58387500,101_0435,6267.11340625
zf2,zf2_06,zf2_06_181,zf2,6,181,airfrans six eight zero descend flight level three three zero ,0,,3.10487500,101_0436,6275.59221875
zf2,zf2_06,zf2_06_182,zf2,6,182,alitalia two nine one good afternoon radar contact trasadingen saronno ,0,,3.91615625,101_0437,6288.0395625
zf2,zf2_06,zf2_06_183,zf2,6,183,cross air five one eight turn right heading of ah zero six five ,0,,4.46775000,101_0438,6295.5570625
zf2,zf2_06,zf2_06_184,zf2,6,184,alitalia four one six contact now rhein control on one three two four ,0,,4.60103125,101_0439,6305.3516875
zf2,zf2_06,zf2_06_185,zf2,6,185,alitalia four zero four contact rhein control on one three two decimal four bye bye ,0,,4.85256250,101_0440,6311.729875
zf2,zf2_06,zf2_06_186,zf2,6,186,station calling say again your callsign ,0,,1.75406250,101_0441,6330.4775625
zf2,zf2_06,zf2_06_187,zf2,6,187,sabena eight zero six good afternoon squawk two seven four one ,0,,3.48221875,101_0442,6334.45075
zf2,zf2_06,zf2_06_188,zf2,6,188,merair six nine four four good afternoon radar contact trasadingen saronno ,0,,4.19431250,101_0443,6350.91284375
zf2,zf2_06,zf2_06_189,zf2,6,189,lufthansa five five zero four direct fribourg ,0,,2.55137500,101_0444,6372.85628125
zf2,zf2_06,zf2_06_190,zf2,6,190,cross air five one eight direct tango ,0,,2.06862500,101_0445,6379.784375
zf2,zf2_06,zf2_06_191,zf2,6,191,golf juliett india descend level two nine zero rate two thousand or more ,0,,3.43315625,101_0446,6385.28071875
zf2,zf2_06,zf2_06_192,zf2,6,192,airfrans six eight zero descend flight level three one zero ,0,,2.96968750,101_0447,6393.9446875
zf2,zf2_06,zf2_06_193,zf2,6,193,air malta one zero four contact reims one three four four ,0,,3.12300000,101_0448,6401.58403125
zf2,zf2_06,zf2_06_194,zf2,6,194,lufthansa five five zero four contact geneva milan one three four five two bye ,0,,4.69946875,101_0449,6408.04728125
zf2,zf2_06,zf2_06_195,zf2,6,195,lufthansa three five five zero milan one three four five two bye ,0,,3.38884375,101_0450,6416.47128125
zf2,zf2_06,zf2_06_196,zf2,6,196,[EMPTY] ,0,,0.20834375,101_0451,6424.40734375
zf2,zf2_06,zf2_06_197,zf2,6,197,alitalia four zero four ,0,,1.65909375,101_0452,6424.9575
zf2,zf2_06,zf2_06_198,zf2,6,198,thank you ,0,,0.57531250,101_0453,6428.65546875
zf2,zf2_06,zf2_06_199,zf2,6,199,ah what is your full callsign ,0,,2.09400000,101_0454,6447.75809375
zf2,zf2_06,zf2_06_200,zf2,6,200,juliett sierra five oh one roger and your position ,0,,4.46790625,101_0455,6453.8426875
zf2,zf2_06,zf2_06_201,zf2,6,201,okay ah is this for gene= which level is it ,0,,3.99643750,101_0456,6461.035
zf2,zf2_06,zf2_06_202,zf2,6,202,okay ah for st prex or where ,0,,1.84343750,101_0457,6466.90565625
zf2,zf2_06,zf2_06_203,zf2,6,203,[FRAGMENT] ,0,,0.18256250,101_0458,6473.45925
zf2,zf2_06,zf2_06_204,zf2,6,204,alright one three three one five please ,0,,2.02437500,101_0459,6473.78909375
zf2,zf2_06,zf2_06_205,zf2,6,205,[EMPTY] ,0,,0.14031250,101_0460,6478.58453125
zf2,zf2_06,zf2_06_206,zf2,6,206,airfrans six eight zero descend flight level two five zero ,0,,3.01871875,101_0461,6479.13565625
zf2,zf2_06,zf2_06_207,zf2,6,207,roger direct canne ,0,,1.33312500,101_0462,6487.72228125
zf2,zf2_06,zf2_06_208,zf2,6,208,alitalia three two four contact reims one three four four bye ,0,,3.49790625,101_0463,6492.57509375
zf2,zf2_06,zf2_06_209,zf2,6,209,delta fox sierra geneva one three three one five bye ,0,,3.07887500,101_0464,6499.98228125
zf2,zf2_06,zf2_06_210,zf2,6,210,delta foxtrot sierra geneva one three three one five ,0,,2.98665625,101_0465,6506.1020625
zf2,zf2_06,zf2_06_211,zf2,6,211,[EMPTY] ,0,,0.55618750,101_0466,6517.79034375
zf2,zf2_06,zf2_06_212,zf2,6,212,speedbird two eight three nine good afternoon squawk three correction squawk five seven four four ,0,,5.25828125,101_0467,6522.83040625
zf2,zf2_06,zf2_06_213,zf2,6,213,sabena eight zero six turn right by one five degrees climb flight level three four zero ,0,,4.59418750,101_0468,6532.833875
zf2,zf2_06,zf2_06_214,zf2,6,214,airfrans six four seven turn left for mor= hochwald morok ,0,,4.81096875,101_0469,6544.97415625
zf2,zf2_06,zf2_06_215,zf2,6,215,[EMPTY] ,0,,0.19756250,101_0470,6555.64634375
zf2,zf2_06,zf2_06_216,zf2,6,216,golf juliett india contact milan one three four five two bye ,0,,3.40118750,101_0471,6556.33925
zf2,zf2_06,zf2_06_217,zf2,6,217,good afternoon lufthansa four six six five ah radar contact descend flight level three four zero ,0,,4.96243750,101_0472,6570.0395
zf2,zf2_06,zf2_06_218,zf2,6,218,[EMPTY] ,0,,0.19284375,101_0473,6586.91440625
zf2,zf2_06,zf2_06_219,zf2,6,219,good afternoon israeli four four two descent clearance will be ten miles ,0,,4.41531250,101_0474,6588.1581875
zf2,zf2_06,zf2_06_220,zf2,6,220,merair six nine five two turn left by one five degrees ,0,,4.00990625,101_0475,6595.41315625
zf2,zf2_06,zf2_06_221,zf2,6,221,airfrans six eight zero contact milan one three four five two bye bye ,0,,4.15543750,101_0476,6605.9745625
zf2,zf2_06,zf2_06_222,zf2,6,222,lufthansa four six six five descend level two nine zero ,0,,3.58534375,101_0477,6633.11925
zf2,zf2_06,zf2_06_223,zf2,6,223,cross air five one eight contact rhein control on ah frequency one three two decimal four bye ,0,,5.00634375,101_0478,6640.35096875
zf2,zf2_06,zf2_06_224,zf2,6,224,israeli four four two heading one six zero ,0,,2.54878125,101_0479,6649.18253125
